sep=,
Seed,Name,Perfection,Ship_Launcher_TakeOffCost,Ship_Launcher_AutoCharge
78393,Impossible Nodules,1.0,-20%,Enabled
78394,Timeless Coils,1.0,-20%,Enabled
78395,Timeless Brain Node,1.0,-20%,Enabled
78396,Imagined Membrane,1.0,-20%,Enabled
78397,Conscious Lobes,1.0,-20%,Enabled
78398,Celestial Clusters,1.0,-20%,Enabled
78399,Timeless Lobes,1.0,-20%,Enabled
78400,Celestial Jelly,1.0,-20%,Enabled
78401,Impossible Jelly,1.0,-20%,Enabled
78402,Imagined Bio-Anomaly,1.0,-20%,Enabled
78403,Imagined Bio-Anomaly,1.0,-20%,Enabled
78404,Impossible Brain Node,1.0,-20%,Enabled
78405,Celestial Coils,1.0,-20%,Enabled
78406,Conscious Brain Node,1.0,-20%,Enabled
78407,Celestial Membrane,1.0,-20%,Enabled
78408,Celestial Coils,1.0,-20%,Enabled
78409,Timeless Brain Node,1.0,-20%,Enabled
78410,Conscious Brain Node,1.0,-20%,Enabled
78411,Imagined Tendril,1.0,-20%,Enabled
78412,Impossible Tendril,1.0,-20%,Enabled
78413,Imagined Jelly,1.0,-20%,Enabled
78414,Celestial Nodules,1.0,-20%,Enabled
78415,Impossible Jelly,1.0,-20%,Enabled
78416,Timeless Brain Node,1.0,-20%,Enabled
78417,Celestial Clusters,1.0,-20%,Enabled
78418,Imagined Lobes,1.0,-20%,Enabled
78419,Conscious Lobes,1.0,-20%,Enabled
78420,Celestial Lobes,1.0,-20%,Enabled
78421,Timeless Clusters,1.0,-20%,Enabled
78422,Celestial Clusters,1.0,-20%,Enabled
78423,Timeless Tendril,1.0,-20%,Enabled
78424,Conscious Lobes,1.0,-20%,Enabled
78425,Impossible Membrane,1.0,-20%,Enabled
78426,Timeless Lobes,1.0,-20%,Enabled
78427,Timeless Brain Node,1.0,-20%,Enabled
78428,Conscious Bio-Anomaly,1.0,-20%,Enabled
78429,Timeless Lobes,1.0,-20%,Enabled
78430,Timeless Tendril,1.0,-20%,Enabled
78431,Celestial Tendril,1.0,-20%,Enabled
78432,Timeless Bio-Anomaly,1.0,-20%,Enabled
78433,Timeless Bio-Anomaly,1.0,-20%,Enabled
78434,Conscious Nodules,1.0,-20%,Enabled
78435,Celestial Bio-Anomaly,1.0,-20%,Enabled
78436,Celestial Coils,1.0,-20%,Enabled
78437,Celestial Lobes,1.0,-20%,Enabled
78438,Impossible Membrane,1.0,-20%,Enabled
78439,Imagined Membrane,1.0,-20%,Enabled
78440,Conscious Brain Node,1.0,-20%,Enabled
78441,Celestial Membrane,1.0,-20%,Enabled
78442,Imagined Lobes,1.0,-20%,Enabled
78443,Conscious Jelly,1.0,-20%,Enabled
78444,Imagined Clusters,1.0,-20%,Enabled
78445,Impossible Tendril,1.0,-20%,Enabled
78446,Impossible Nodules,1.0,-20%,Enabled
78447,Timeless Membrane,1.0,-20%,Enabled
78448,Imagined Clusters,1.0,-20%,Enabled
78449,Conscious Lobes,1.0,-20%,Enabled
78450,Celestial Jelly,1.0,-20%,Enabled
78451,Impossible Brain Node,1.0,-20%,Enabled
78452,Timeless Clusters,1.0,-20%,Enabled
78453,Conscious Brain Node,1.0,-20%,Enabled
78454,Impossible Bio-Anomaly,1.0,-20%,Enabled
78455,Imagined Membrane,1.0,-20%,Enabled
78456,Conscious Bio-Anomaly,1.0,-20%,Enabled
78457,Conscious Nodules,1.0,-20%,Enabled
78458,Timeless Lobes,1.0,-20%,Enabled
78459,Impossible Membrane,1.0,-20%,Enabled
78460,Conscious Bio-Anomaly,1.0,-20%,Enabled
78461,Conscious Brain Node,1.0,-20%,Enabled
78462,Impossible Membrane,1.0,-20%,Enabled
78463,Timeless Tendril,1.0,-20%,Enabled
78464,Conscious Tendril,1.0,-20%,Enabled
78465,Conscious Tendril,1.0,-20%,Enabled
78466,Conscious Bio-Anomaly,1.0,-20%,Enabled
78467,Imagined Nodules,1.0,-20%,Enabled
78468,Impossible Tendril,1.0,-20%,Enabled
78469,Impossible Clusters,1.0,-20%,Enabled
78470,Imagined Lobes,1.0,-20%,Enabled
78471,Conscious Coils,1.0,-20%,Enabled
78472,Celestial Jelly,1.0,-20%,Enabled
78473,Celestial Tendril,1.0,-20%,Enabled
78474,Imagined Brain Node,1.0,-20%,Enabled
78475,Timeless Brain Node,1.0,-20%,Enabled
78476,Celestial Jelly,1.0,-20%,Enabled
78477,Timeless Coils,1.0,-20%,Enabled
78478,Celestial Tendril,1.0,-20%,Enabled
78479,Celestial Lobes,1.0,-20%,Enabled
78480,Conscious Brain Node,1.0,-20%,Enabled
78481,Impossible Brain Node,1.0,-20%,Enabled
78482,Imagined Nodules,1.0,-20%,Enabled
78483,Conscious Tendril,1.0,-20%,Enabled
78484,Imagined Jelly,1.0,-20%,Enabled
78485,Impossible Brain Node,1.0,-20%,Enabled
78486,Conscious Coils,1.0,-20%,Enabled
78487,Celestial Jelly,1.0,-20%,Enabled
78488,Celestial Brain Node,1.0,-20%,Enabled
78489,Timeless Bio-Anomaly,1.0,-20%,Enabled
78490,Impossible Brain Node,1.0,-20%,Enabled
78491,Imagined Jelly,1.0,-20%,Enabled
78492,Conscious Nodules,1.0,-20%,Enabled
78493,Celestial Lobes,1.0,-20%,Enabled
78494,Conscious Brain Node,1.0,-20%,Enabled
78495,Conscious Brain Node,1.0,-20%,Enabled
78496,Celestial Brain Node,1.0,-20%,Enabled
78497,Conscious Brain Node,1.0,-20%,Enabled
78498,Celestial Brain Node,1.0,-20%,Enabled
78499,Celestial Jelly,1.0,-20%,Enabled
78500,Celestial Nodules,1.0,-20%,Enabled
78501,Celestial Clusters,1.0,-20%,Enabled
78502,Conscious Lobes,1.0,-20%,Enabled
78503,Imagined Membrane,1.0,-20%,Enabled
78504,Celestial Bio-Anomaly,1.0,-20%,Enabled
78505,Imagined Bio-Anomaly,1.0,-20%,Enabled
78506,Celestial Bio-Anomaly,1.0,-20%,Enabled
78507,Conscious Coils,1.0,-20%,Enabled
78508,Celestial Coils,1.0,-20%,Enabled
78509,Conscious Brain Node,1.0,-20%,Enabled
78510,Timeless Coils,1.0,-20%,Enabled
78511,Timeless Clusters,1.0,-20%,Enabled
78512,Conscious Nodules,1.0,-20%,Enabled
78513,Impossible Coils,1.0,-20%,Enabled
78514,Imagined Lobes,1.0,-20%,Enabled
78515,Imagined Brain Node,1.0,-20%,Enabled
78516,Celestial Membrane,1.0,-20%,Enabled
78517,Imagined Brain Node,1.0,-20%,Enabled
78518,Timeless Brain Node,1.0,-20%,Enabled
78519,Impossible Brain Node,1.0,-20%,Enabled
78520,Conscious Tendril,1.0,-20%,Enabled
78521,Celestial Coils,1.0,-20%,Enabled
78522,Imagined Coils,1.0,-20%,Enabled
78523,Timeless Bio-Anomaly,1.0,-20%,Enabled
78524,Timeless Membrane,1.0,-20%,Enabled
78525,Timeless Membrane,1.0,-20%,Enabled
78526,Imagined Coils,1.0,-20%,Enabled
78527,Conscious Clusters,1.0,-20%,Enabled
78528,Conscious Lobes,1.0,-20%,Enabled
78529,Celestial Bio-Anomaly,1.0,-20%,Enabled
78530,Timeless Brain Node,1.0,-20%,Enabled
78531,Impossible Brain Node,1.0,-20%,Enabled
78532,Timeless Lobes,1.0,-20%,Enabled
78533,Celestial Membrane,1.0,-20%,Enabled
78534,Celestial Bio-Anomaly,1.0,-20%,Enabled
78535,Conscious Tendril,1.0,-20%,Enabled
78536,Celestial Lobes,1.0,-20%,Enabled
78537,Impossible Lobes,1.0,-20%,Enabled
78538,Conscious Coils,1.0,-20%,Enabled
78539,Imagined Membrane,1.0,-20%,Enabled
78540,Timeless Jelly,1.0,-20%,Enabled
78541,Celestial Membrane,1.0,-20%,Enabled
78542,Timeless Membrane,1.0,-20%,Enabled
78543,Celestial Brain Node,1.0,-20%,Enabled
78544,Timeless Nodules,1.0,-20%,Enabled
78545,Imagined Brain Node,1.0,-20%,Enabled
78546,Timeless Jelly,1.0,-20%,Enabled
78547,Imagined Clusters,1.0,-20%,Enabled
78548,Conscious Jelly,1.0,-20%,Enabled
78549,Celestial Clusters,1.0,-20%,Enabled
78550,Celestial Clusters,1.0,-20%,Enabled
78551,Timeless Membrane,1.0,-20%,Enabled
78552,Timeless Clusters,1.0,-20%,Enabled
78553,Imagined Lobes,1.0,-20%,Enabled
78554,Celestial Jelly,1.0,-20%,Enabled
78555,Imagined Lobes,1.0,-20%,Enabled
78556,Impossible Jelly,1.0,-20%,Enabled
78557,Conscious Nodules,1.0,-20%,Enabled
78558,Celestial Tendril,1.0,-20%,Enabled
78559,Impossible Jelly,1.0,-20%,Enabled
78560,Impossible Jelly,1.0,-20%,Enabled
78561,Imagined Clusters,1.0,-20%,Enabled
78562,Conscious Brain Node,1.0,-20%,Enabled
78563,Impossible Jelly,1.0,-20%,Enabled
78564,Conscious Coils,1.0,-20%,Enabled
78565,Timeless Brain Node,1.0,-20%,Enabled
78566,Conscious Clusters,1.0,-20%,Enabled
78567,Conscious Membrane,1.0,-20%,Enabled
78568,Timeless Clusters,1.0,-20%,Enabled
78569,Conscious Brain Node,1.0,-20%,Enabled
78570,Imagined Clusters,1.0,-20%,Enabled
78571,Celestial Lobes,1.0,-20%,Enabled
78572,Impossible Jelly,1.0,-20%,Enabled
78573,Timeless Bio-Anomaly,1.0,-20%,Enabled
78574,Celestial Coils,1.0,-20%,Enabled
78575,Celestial Jelly,1.0,-20%,Enabled
78576,Imagined Tendril,1.0,-20%,Enabled
78577,Conscious Nodules,1.0,-20%,Enabled
78578,Celestial Coils,1.0,-20%,Enabled
78579,Imagined Lobes,1.0,-20%,Enabled
78580,Impossible Brain Node,1.0,-20%,Enabled
78581,Imagined Coils,1.0,-20%,Enabled
78582,Imagined Lobes,1.0,-20%,Enabled
78583,Timeless Coils,1.0,-20%,Enabled
78584,Conscious Clusters,1.0,-20%,Enabled
78585,Timeless Lobes,1.0,-20%,Enabled
78586,Timeless Clusters,1.0,-20%,Enabled
78587,Celestial Brain Node,1.0,-20%,Enabled
78588,Timeless Brain Node,1.0,-20%,Enabled
78589,Celestial Tendril,1.0,-20%,Enabled
78590,Timeless Jelly,1.0,-20%,Enabled
78591,Imagined Membrane,1.0,-20%,Enabled
78592,Impossible Nodules,1.0,-20%,Enabled
78593,Imagined Clusters,1.0,-20%,Enabled
78594,Impossible Tendril,1.0,-20%,Enabled
78595,Impossible Bio-Anomaly,1.0,-20%,Enabled
78596,Timeless Jelly,1.0,-20%,Enabled
78597,Timeless Lobes,1.0,-20%,Enabled
78598,Celestial Brain Node,1.0,-20%,Enabled
78599,Imagined Clusters,1.0,-20%,Enabled
78600,Celestial Jelly,1.0,-20%,Enabled
78601,Impossible Nodules,1.0,-20%,Enabled
78602,Imagined Bio-Anomaly,1.0,-20%,Enabled
78603,Conscious Tendril,1.0,-20%,Enabled
78604,Conscious Brain Node,1.0,-20%,Enabled
78605,Imagined Lobes,1.0,-20%,Enabled
78606,Imagined Clusters,1.0,-20%,Enabled
78607,Timeless Nodules,1.0,-20%,Enabled
78608,Timeless Brain Node,1.0,-20%,Enabled
78609,Celestial Jelly,1.0,-20%,Enabled
78610,Celestial Brain Node,1.0,-20%,Enabled
78611,Conscious Brain Node,1.0,-20%,Enabled
78612,Imagined Bio-Anomaly,1.0,-20%,Enabled
78613,Imagined Tendril,1.0,-20%,Enabled
78614,Imagined Clusters,1.0,-20%,Enabled
78615,Timeless Membrane,1.0,-20%,Enabled
78616,Timeless Bio-Anomaly,1.0,-20%,Enabled
78617,Imagined Jelly,1.0,-20%,Enabled
78618,Conscious Bio-Anomaly,1.0,-20%,Enabled
78619,Conscious Membrane,1.0,-20%,Enabled
78620,Impossible Brain Node,1.0,-20%,Enabled
78621,Impossible Nodules,1.0,-20%,Enabled
78622,Celestial Tendril,1.0,-20%,Enabled
78623,Conscious Jelly,1.0,-20%,Enabled
78624,Imagined Bio-Anomaly,1.0,-20%,Enabled
78625,Imagined Membrane,1.0,-20%,Enabled
78626,Imagined Membrane,1.0,-20%,Enabled
78627,Conscious Jelly,1.0,-20%,Enabled
78628,Impossible Lobes,1.0,-20%,Enabled
78629,Conscious Bio-Anomaly,1.0,-20%,Enabled
78630,Imagined Membrane,1.0,-20%,Enabled
78631,Conscious Membrane,1.0,-20%,Enabled
78632,Celestial Jelly,1.0,-20%,Enabled
78633,Impossible Jelly,1.0,-20%,Enabled
78634,Imagined Lobes,1.0,-20%,Enabled
78635,Celestial Nodules,1.0,-20%,Enabled
78636,Celestial Clusters,1.0,-20%,Enabled
78637,Conscious Clusters,1.0,-20%,Enabled
78638,Impossible Jelly,1.0,-20%,Enabled
78639,Timeless Bio-Anomaly,1.0,-20%,Enabled
78640,Conscious Membrane,1.0,-20%,Enabled
78641,Conscious Bio-Anomaly,1.0,-20%,Enabled
78642,Impossible Bio-Anomaly,1.0,-20%,Enabled
78643,Celestial Bio-Anomaly,1.0,-20%,Enabled
78644,Celestial Coils,1.0,-20%,Enabled
78645,Conscious Bio-Anomaly,1.0,-20%,Enabled
78646,Imagined Brain Node,1.0,-20%,Enabled
78647,Imagined Brain Node,1.0,-20%,Enabled
78648,Conscious Nodules,1.0,-20%,Enabled
78649,Timeless Brain Node,1.0,-20%,Enabled
78650,Conscious Bio-Anomaly,1.0,-20%,Enabled
78651,Timeless Tendril,1.0,-20%,Enabled
78652,Celestial Brain Node,1.0,-20%,Enabled
78653,Celestial Coils,1.0,-20%,Enabled
78654,Timeless Membrane,1.0,-20%,Enabled
78655,Imagined Nodules,1.0,-20%,Enabled
78656,Imagined Tendril,1.0,-20%,Enabled
78657,Timeless Membrane,1.0,-20%,Enabled
78658,Imagined Lobes,1.0,-20%,Enabled
78659,Conscious Clusters,1.0,-20%,Enabled
78660,Timeless Clusters,1.0,-20%,Enabled
78661,Timeless Membrane,1.0,-20%,Enabled
78662,Timeless Tendril,1.0,-20%,Enabled
78663,Impossible Nodules,1.0,-20%,Enabled
78664,Timeless Coils,1.0,-20%,Enabled
78665,Conscious Brain Node,1.0,-20%,Enabled
78666,Celestial Clusters,1.0,-20%,Enabled
78667,Conscious Bio-Anomaly,1.0,-20%,Enabled
78668,Timeless Jelly,1.0,-20%,Enabled
78669,Imagined Lobes,1.0,-20%,Enabled
78670,Timeless Brain Node,1.0,-20%,Enabled
78671,Timeless Lobes,1.0,-20%,Enabled
78672,Timeless Jelly,1.0,-20%,Enabled
78673,Timeless Clusters,1.0,-20%,Enabled
78674,Conscious Brain Node,1.0,-20%,Enabled
78675,Impossible Membrane,1.0,-20%,Enabled
78676,Imagined Tendril,1.0,-20%,Enabled
78677,Impossible Brain Node,1.0,-20%,Enabled
78678,Conscious Bio-Anomaly,1.0,-20%,Enabled
78679,Celestial Brain Node,1.0,-20%,Enabled
78680,Impossible Clusters,1.0,-20%,Enabled
78681,Timeless Tendril,1.0,-20%,Enabled
78682,Impossible Brain Node,1.0,-20%,Enabled
78683,Celestial Jelly,1.0,-20%,Enabled
78684,Imagined Tendril,1.0,-20%,Enabled
78685,Timeless Brain Node,1.0,-20%,Enabled
78686,Celestial Clusters,1.0,-20%,Enabled
78687,Conscious Coils,1.0,-20%,Enabled
78688,Imagined Bio-Anomaly,1.0,-20%,Enabled
78689,Timeless Membrane,1.0,-20%,Enabled
78690,Conscious Coils,1.0,-20%,Enabled
78691,Conscious Lobes,1.0,-20%,Enabled
78692,Timeless Membrane,1.0,-20%,Enabled
78693,Conscious Tendril,1.0,-20%,Enabled
78694,Imagined Tendril,1.0,-20%,Enabled
78695,Imagined Membrane,1.0,-20%,Enabled
78696,Celestial Brain Node,1.0,-20%,Enabled
78697,Conscious Jelly,1.0,-20%,Enabled
78698,Conscious Brain Node,1.0,-20%,Enabled
78699,Conscious Coils,1.0,-20%,Enabled
78700,Impossible Tendril,1.0,-20%,Enabled
78701,Impossible Coils,1.0,-20%,Enabled
78702,Imagined Tendril,1.0,-20%,Enabled
78703,Celestial Jelly,1.0,-20%,Enabled
78704,Celestial Nodules,1.0,-20%,Enabled
78705,Conscious Brain Node,1.0,-20%,Enabled
78706,Celestial Bio-Anomaly,1.0,-20%,Enabled
78707,Celestial Membrane,1.0,-20%,Enabled
78708,Timeless Membrane,1.0,-20%,Enabled
78709,Conscious Coils,1.0,-20%,Enabled
78710,Celestial Tendril,1.0,-20%,Enabled
78711,Conscious Lobes,1.0,-20%,Enabled
78712,Imagined Brain Node,1.0,-20%,Enabled
78713,Impossible Membrane,1.0,-20%,Enabled
78714,Imagined Brain Node,1.0,-20%,Enabled
78715,Celestial Clusters,1.0,-20%,Enabled
78716,Imagined Tendril,1.0,-20%,Enabled
78717,Conscious Brain Node,1.0,-20%,Enabled
78718,Impossible Membrane,1.0,-20%,Enabled
78719,Imagined Brain Node,1.0,-20%,Enabled
78720,Celestial Membrane,1.0,-20%,Enabled
78721,Impossible Membrane,1.0,-20%,Enabled
78722,Imagined Coils,1.0,-20%,Enabled
78723,Imagined Bio-Anomaly,1.0,-20%,Enabled
78724,Impossible Coils,1.0,-20%,Enabled
78725,Celestial Clusters,1.0,-20%,Enabled
78726,Imagined Coils,1.0,-20%,Enabled
78727,Conscious Clusters,1.0,-20%,Enabled
78728,Impossible Lobes,1.0,-20%,Enabled
78729,Timeless Jelly,1.0,-20%,Enabled
78730,Impossible Brain Node,1.0,-20%,Enabled
78731,Impossible Jelly,1.0,-20%,Enabled
78732,Imagined Tendril,1.0,-20%,Enabled
78733,Imagined Jelly,1.0,-20%,Enabled
78734,Imagined Jelly,1.0,-20%,Enabled
78735,Timeless Bio-Anomaly,1.0,-20%,Enabled
78736,Timeless Brain Node,1.0,-20%,Enabled
78737,Timeless Brain Node,1.0,-20%,Enabled
78738,Imagined Nodules,1.0,-20%,Enabled
78739,Imagined Nodules,1.0,-20%,Enabled
78740,Impossible Brain Node,1.0,-20%,Enabled
78741,Imagined Jelly,1.0,-20%,Enabled
78742,Impossible Lobes,1.0,-20%,Enabled
78743,Celestial Brain Node,1.0,-20%,Enabled
78744,Impossible Lobes,1.0,-20%,Enabled
78745,Conscious Brain Node,1.0,-20%,Enabled
78746,Timeless Brain Node,1.0,-20%,Enabled
78747,Celestial Tendril,1.0,-20%,Enabled
78748,Timeless Membrane,1.0,-20%,Enabled
78749,Impossible Membrane,1.0,-20%,Enabled
78750,Imagined Lobes,1.0,-20%,Enabled
78751,Celestial Coils,1.0,-20%,Enabled
78752,Impossible Lobes,1.0,-20%,Enabled
78753,Conscious Tendril,1.0,-20%,Enabled
78754,Impossible Brain Node,1.0,-20%,Enabled
78755,Celestial Membrane,1.0,-20%,Enabled
78756,Imagined Clusters,1.0,-20%,Enabled
78757,Timeless Nodules,1.0,-20%,Enabled
78758,Celestial Clusters,1.0,-20%,Enabled
78759,Imagined Coils,1.0,-20%,Enabled
78760,Conscious Coils,1.0,-20%,Enabled
78761,Timeless Coils,1.0,-20%,Enabled
78762,Celestial Jelly,1.0,-20%,Enabled
78763,Imagined Tendril,1.0,-20%,Enabled
78764,Timeless Coils,1.0,-20%,Enabled
78765,Conscious Brain Node,1.0,-20%,Enabled
78766,Imagined Bio-Anomaly,1.0,-20%,Enabled
78767,Imagined Jelly,1.0,-20%,Enabled
78768,Imagined Membrane,1.0,-20%,Enabled
78769,Impossible Tendril,1.0,-20%,Enabled
78770,Impossible Jelly,1.0,-20%,Enabled
78771,Conscious Brain Node,1.0,-20%,Enabled
78772,Impossible Tendril,1.0,-20%,Enabled
78773,Impossible Lobes,1.0,-20%,Enabled
78774,Celestial Tendril,1.0,-20%,Enabled
78775,Impossible Bio-Anomaly,1.0,-20%,Enabled
78776,Timeless Nodules,1.0,-20%,Enabled
78777,Timeless Brain Node,1.0,-20%,Enabled
78778,Timeless Brain Node,1.0,-20%,Enabled
78779,Impossible Clusters,1.0,-20%,Enabled
78780,Imagined Bio-Anomaly,1.0,-20%,Enabled
78781,Impossible Lobes,1.0,-20%,Enabled
78782,Impossible Tendril,1.0,-20%,Enabled
78783,Timeless Nodules,1.0,-20%,Enabled
78784,Conscious Tendril,1.0,-20%,Enabled
78785,Conscious Clusters,1.0,-20%,Enabled
78786,Timeless Lobes,1.0,-20%,Enabled
78787,Imagined Jelly,1.0,-20%,Enabled
78788,Impossible Brain Node,1.0,-20%,Enabled
78789,Imagined Membrane,1.0,-20%,Enabled
78790,Imagined Coils,1.0,-20%,Enabled
78791,Celestial Brain Node,1.0,-20%,Enabled
78792,Impossible Lobes,1.0,-20%,Enabled
78793,Timeless Brain Node,1.0,-20%,Enabled
78794,Impossible Coils,1.0,-20%,Enabled
78795,Timeless Brain Node,1.0,-20%,Enabled
78796,Imagined Membrane,1.0,-20%,Enabled
78797,Conscious Lobes,1.0,-20%,Enabled
78798,Timeless Jelly,1.0,-20%,Enabled
78799,Conscious Coils,1.0,-20%,Enabled
78800,Impossible Brain Node,1.0,-20%,Enabled
78801,Timeless Brain Node,1.0,-20%,Enabled
78802,Impossible Nodules,1.0,-20%,Enabled
78803,Timeless Coils,1.0,-20%,Enabled
78804,Celestial Tendril,1.0,-20%,Enabled
78805,Conscious Brain Node,1.0,-20%,Enabled
78806,Imagined Brain Node,1.0,-20%,Enabled
78807,Conscious Tendril,1.0,-20%,Enabled
78808,Impossible Lobes,1.0,-20%,Enabled
78809,Celestial Bio-Anomaly,1.0,-20%,Enabled
78810,Imagined Membrane,1.0,-20%,Enabled
78811,Conscious Clusters,1.0,-20%,Enabled
78812,Timeless Brain Node,1.0,-20%,Enabled
78813,Timeless Nodules,1.0,-20%,Enabled
78814,Imagined Membrane,1.0,-20%,Enabled
78815,Imagined Tendril,1.0,-20%,Enabled
78816,Conscious Membrane,1.0,-20%,Enabled
78817,Conscious Membrane,1.0,-20%,Enabled
78818,Conscious Brain Node,1.0,-20%,Enabled
78819,Imagined Membrane,1.0,-20%,Enabled
78820,Conscious Coils,1.0,-20%,Enabled
78821,Impossible Jelly,1.0,-20%,Enabled
78822,Imagined Tendril,1.0,-20%,Enabled
78823,Conscious Nodules,1.0,-20%,Enabled
78824,Impossible Brain Node,1.0,-20%,Enabled
78825,Impossible Nodules,1.0,-20%,Enabled
78826,Impossible Bio-Anomaly,1.0,-20%,Enabled
78827,Timeless Brain Node,1.0,-20%,Enabled
78828,Timeless Jelly,1.0,-20%,Enabled
78829,Imagined Brain Node,1.0,-20%,Enabled
78830,Conscious Jelly,1.0,-20%,Enabled
78831,Impossible Coils,1.0,-20%,Enabled
78832,Timeless Brain Node,1.0,-20%,Enabled
78833,Celestial Lobes,1.0,-20%,Enabled
78834,Impossible Nodules,1.0,-20%,Enabled
78835,Timeless Brain Node,1.0,-20%,Enabled
78836,Conscious Brain Node,1.0,-20%,Enabled
78837,Conscious Nodules,1.0,-20%,Enabled
78838,Imagined Clusters,1.0,-20%,Enabled
78839,Impossible Nodules,1.0,-20%,Enabled
78840,Imagined Membrane,1.0,-20%,Enabled
78841,Timeless Lobes,1.0,-20%,Enabled
78842,Celestial Lobes,1.0,-20%,Enabled
78843,Timeless Nodules,1.0,-20%,Enabled
78844,Celestial Nodules,1.0,-20%,Enabled
78845,Conscious Bio-Anomaly,1.0,-20%,Enabled
78846,Celestial Brain Node,1.0,-20%,Enabled
78847,Imagined Brain Node,1.0,-20%,Enabled
78848,Timeless Clusters,1.0,-20%,Enabled
78849,Imagined Membrane,1.0,-20%,Enabled
78850,Conscious Nodules,1.0,-20%,Enabled
78851,Timeless Coils,1.0,-20%,Enabled
78852,Imagined Lobes,1.0,-20%,Enabled
78853,Imagined Lobes,1.0,-20%,Enabled
78854,Conscious Brain Node,1.0,-20%,Enabled
78855,Celestial Brain Node,1.0,-20%,Enabled
78856,Conscious Jelly,1.0,-20%,Enabled
78857,Celestial Clusters,1.0,-20%,Enabled
78858,Impossible Brain Node,1.0,-20%,Enabled
78859,Conscious Membrane,1.0,-20%,Enabled
78860,Celestial Brain Node,1.0,-20%,Enabled
78861,Imagined Brain Node,1.0,-20%,Enabled
78862,Impossible Clusters,1.0,-20%,Enabled
78863,Imagined Bio-Anomaly,1.0,-20%,Enabled
78864,Celestial Membrane,1.0,-20%,Enabled
78865,Timeless Coils,1.0,-20%,Enabled
78866,Imagined Nodules,1.0,-20%,Enabled
78867,Timeless Tendril,1.0,-20%,Enabled
78868,Impossible Coils,1.0,-20%,Enabled
78869,Conscious Brain Node,1.0,-20%,Enabled
78870,Conscious Tendril,1.0,-20%,Enabled
78871,Impossible Brain Node,1.0,-20%,Enabled
78872,Celestial Nodules,1.0,-20%,Enabled
78873,Conscious Brain Node,1.0,-20%,Enabled
78874,Conscious Tendril,1.0,-20%,Enabled
78875,Imagined Clusters,1.0,-20%,Enabled
78876,Celestial Tendril,1.0,-20%,Enabled
78877,Imagined Nodules,1.0,-20%,Enabled
78878,Conscious Membrane,1.0,-20%,Enabled
78879,Timeless Tendril,1.0,-20%,Enabled
78880,Impossible Brain Node,1.0,-20%,Enabled
78881,Timeless Nodules,1.0,-20%,Enabled
78882,Celestial Bio-Anomaly,1.0,-20%,Enabled
78883,Imagined Clusters,1.0,-20%,Enabled
78884,Conscious Brain Node,1.0,-20%,Enabled
78885,Imagined Lobes,1.0,-20%,Enabled
78886,Imagined Nodules,1.0,-20%,Enabled
78887,Imagined Lobes,1.0,-20%,Enabled
78888,Imagined Membrane,1.0,-20%,Enabled
78889,Celestial Tendril,1.0,-20%,Enabled
78890,Timeless Coils,1.0,-20%,Enabled
78891,Impossible Bio-Anomaly,1.0,-20%,Enabled
78892,Timeless Membrane,1.0,-20%,Enabled
78893,Timeless Brain Node,1.0,-20%,Enabled
78894,Impossible Brain Node,1.0,-20%,Enabled
78895,Conscious Jelly,1.0,-20%,Enabled
78896,Impossible Membrane,1.0,-20%,Enabled
78897,Impossible Nodules,1.0,-20%,Enabled
78898,Timeless Jelly,1.0,-20%,Enabled
78899,Timeless Brain Node,1.0,-20%,Enabled
78900,Celestial Membrane,1.0,-20%,Enabled
78901,Conscious Membrane,1.0,-20%,Enabled
78902,Celestial Membrane,1.0,-20%,Enabled
78903,Celestial Clusters,1.0,-20%,Enabled
78904,Celestial Jelly,1.0,-20%,Enabled
78905,Imagined Bio-Anomaly,1.0,-20%,Enabled
78906,Celestial Bio-Anomaly,1.0,-20%,Enabled
78907,Imagined Brain Node,1.0,-20%,Enabled
78908,Imagined Lobes,1.0,-20%,Enabled
78909,Conscious Coils,1.0,-20%,Enabled
78910,Imagined Membrane,1.0,-20%,Enabled
78911,Impossible Coils,1.0,-20%,Enabled
78912,Celestial Nodules,1.0,-20%,Enabled
78913,Imagined Lobes,1.0,-20%,Enabled
78914,Imagined Coils,1.0,-20%,Enabled
78915,Timeless Jelly,1.0,-20%,Enabled
78916,Timeless Tendril,1.0,-20%,Enabled
78917,Imagined Lobes,1.0,-20%,Enabled
78918,Impossible Brain Node,1.0,-20%,Enabled
78919,Timeless Coils,1.0,-20%,Enabled
78920,Imagined Brain Node,1.0,-20%,Enabled
78921,Timeless Nodules,1.0,-20%,Enabled
78922,Conscious Jelly,1.0,-20%,Enabled
78923,Celestial Membrane,1.0,-20%,Enabled
78924,Timeless Jelly,1.0,-20%,Enabled
78925,Conscious Nodules,1.0,-20%,Enabled
78926,Conscious Bio-Anomaly,1.0,-20%,Enabled
78927,Imagined Brain Node,1.0,-20%,Enabled
78928,Impossible Tendril,1.0,-20%,Enabled
78929,Celestial Nodules,1.0,-20%,Enabled
78930,Impossible Membrane,1.0,-20%,Enabled
78931,Impossible Membrane,1.0,-20%,Enabled
78932,Celestial Brain Node,1.0,-20%,Enabled
78933,Timeless Tendril,1.0,-20%,Enabled
78934,Conscious Jelly,1.0,-20%,Enabled
78935,Imagined Membrane,1.0,-20%,Enabled
78936,Imagined Nodules,1.0,-20%,Enabled
78937,Celestial Bio-Anomaly,1.0,-20%,Enabled
