sep=,
Seed,Name,Perfection,Product_Age,Product_Basevalue
85646,Weathered Actuator,0.05704,481,265874
85647,Oily Belt,0.23037,902,724320
85648,Water-stained Thruster,0.16052,688,539576
85649,Repurposed Thruster,0.04878,484,244031
85650,Humming Ballute,0.02046,357,169112
85651,Dirty Actuator,0.03063,277,196026
85652,Advanced Regulator,0.52013,2420,1490716
85653,Sparking Compressor,0.00503,446,128296
85654,Unusual Booster,0.26147,897,806581
85655,Intricate Accelerometer,0.85027,2209,2363904
85656,Greasy Valves,0.06217,414,279446
85657,Sparking Bearing,0.01189,321,146443
85658,Odd Actuator,0.03005,493,194474
85659,Pitted Radiator,0.05565,455,262191
85660,Oily Booster,0.08159,303,330802
85661,Odd Display,0.03366,329,204015
85662,Blackened Gear,0.07118,397,303275
85663,Buzzing Gear,0.25088,1041,778550
85664,Damaged Chip,0.29587,689,897554
85665,Dirty Casing,0.17216,713,570354
85666,Repurposed Inlet,0.05962,457,272693
85667,Dirty Pistons,0.26504,999,816005
85668,Damaged Chip,0.17413,1095,575555
85669,Oily Cylinders,0.28015,1094,855977
85670,Damaged Seal,0.26652,606,819914
85671,Oily Tank,0.06292,231,281409
85672,Extraordinary Processor,0.83186,2605,2315215
85673,Water-stained Pistons,0.03942,405,219271
85674,Experimental Hydraulics,0.7075,2170,1986291
85675,Oily Crank,0.21353,1006,679760
85676,Intact Hydraulics,0.45067,1435,1306991
85677,Sparking Belting,0.07037,432,301116
85678,Oily Heat Pipes,0.31965,618,960460
85679,Crusty Casing,0.02578,253,183178
85680,Rusty Sprockets,0.05974,375,273005
85681,Buzzing Display,0.25068,634,778041
85682,Buzzing Plating,0.00067,287,116773
85683,Buzzing Pump,0.16608,979,554272
85684,Sparking Pinion,0.02759,270,187981
85685,Damaged Inlet,0.0417,443,225290
85686,Repurposed Thruster,0.02342,247,176953
85687,Bent Chip,0.01486,449,154304
85688,Bent Heat Pipes,0.03747,272,214117
85689,Odd Board,0.3137,703,944719
85690,Buzzing Inlet,0.31889,991,958453
85691,Pitted Radiator,0.06344,446,282795
85692,Experimental Pneumatics,0.77181,2120,2156377
85693,Corroded Reservoir,0.0508,303,249361
85694,Odd Pistons,0.08135,287,330169
85695,Oily Plug,0.00463,441,127241
85696,Advanced Gyroscope,0.82014,2151,2284220
85697,Odd Belting,0.08303,304,334609
85698,Greasy Crank,0.07468,321,312536
85699,Bent Connector,0.04155,228,224905
85700,Experimental Regulator,0.98723,2492,2726149
85701,Damaged Display,0.24118,904,752899
85702,Fused Sprockets,0.25002,1093,776293
85703,Repurposed Gear,0.04732,383,240155
85704,Well-preserved Gyroscope,0.7927,1492,2211645
85705,Unusual Belting,0.0743,213,311521
85706,Corroded Pump,0.04576,357,236040
85707,Buzzing Plating,0.04105,321,223574
85708,Pitted Valves,0.25252,1012,782892
85709,Odd Cog,0.07394,267,310564
85710,Corroded Storage Unit,0.03356,247,203767
85711,Water-stained Gear,0.05493,299,260291
85712,Tarnished Board,0.01724,495,160588
85713,Buzzing Crank,0.01183,204,146277
85714,Dirty Storage Unit,0.00758,410,135057
85715,Crusty Belt,0.27085,778,831376
85716,Bent Actuator,0.15043,791,512865
85717,Pitted Plating,0.00415,254,125985
85718,Repurposed Compressor,0.08632,434,343323
85719,Oily Chip,0.06414,424,284652
85720,Corroded Sprockets,0.24269,618,756895
85721,Sparking Sprockets,0.0002,272,115530
85722,Weathered Cog,0.03913,258,218506
85723,Advanced Accelerometer,0.6355,2619,1795841
85724,Experimental Hydraulics,0.64526,2162,1821671
85725,Crusty Casing,0.00716,430,133935
85726,Odd Valves,0.004,405,125589
85727,Odd Plug,0.07164,309,304480
85728,Pitted Chip,0.31548,875,949414
85729,Crusty Tank,0.03227,369,200356
85730,Rusty Belting,0.04403,231,231465
85731,Water-stained Gear,0.19313,647,625825
85732,Greasy Reservoir,0.16491,880,551173
85733,Blackened Pistons,0.18251,1058,597728
85734,Oily Cog,0.15029,1095,512497
85735,Weathered Crank,0.07767,318,320441
85736,Water-stained Connector,0.00274,325,122255
85737,High-tech Accelerometer,0.91479,2813,2534560
85738,Blackened Crank,0.07188,288,305107
85739,Chewed Circuits,0.04894,244,244447
85740,Crusty Cog,0.08082,405,328766
85741,Intricate Processor,0.57694,1527,1640962
85742,Water-stained Pump,0.06834,446,295746
85743,Corroded Reservoir,0.21123,740,673678
85744,Chewed Pistons,0.01946,273,166477
85745,Advanced Pneumatics,0.62914,2444,1779032
85746,Pitted Crank,0.02823,263,189663
85747,Fused Tank,0.034,467,204920
85748,Advanced Torquer,0.5168,1815,1481891
85749,Corroded Heat Pipes,0.00599,433,130834
85750,Tarnished Crank,0.08282,384,334040
85751,Pitted Inlet,0.1516,992,515982
85752,Buzzing Cylinders,0.07209,298,305664
85753,Crusty Pump,0.06205,209,279128
85754,Bent Pinion,0.07234,221,306337
85755,Advanced Accelerometer,0.8341,1807,2321122
85756,Rusty Actuator,0.08146,316,330457
85757,Advanced Hydraulics,0.5556,1546,1584520
85758,Chewed Heat Pipes,0.01224,378,147384
85759,Pitted Board,0.17942,808,589556
85760,Chewed Pistons,0.07799,223,321268
85761,Extraordinary Accelerometer,0.62665,2823,1772438
85762,Water-stained Radiator,0.07462,268,312352
85763,Pitted Seal,0.22477,843,709500
85764,Well-preserved Torquer,0.72458,2461,2031461
85765,Advanced Regulator,0.646,1615,1823629
85766,Greasy Tank,0.05343,376,256326
85767,Weathered Heat Pipes,0.04319,225,229239
85768,Intact Torquer,0.71217,2006,1998645
85769,Water-stained Belting,0.27185,761,834027
85770,Blackened Crank,0.01067,402,143215
85771,Oily Bearing,0.05857,445,269924
85772,Bent Crank,0.23397,775,733842
85773,Greasy Sprockets,0.02268,404,174997
85774,Oily Pinion,0.06089,326,276054
85775,Unusual Display,0.00307,413,123127
85776,Buzzing Belt,0.07521,300,313912
85777,Odd Ballute,0.02148,434,171806
85778,Dirty Pinion,0.15269,897,518863
85779,Chewed Storage Unit,0.07968,372,325759
85780,Sparking Pistons,0.25391,1002,786579
85781,Tarnished Circuits,0.06078,485,275766
85782,Buzzing Heat Pipes,0.05263,303,254190
85783,Tarnished Cog,0.20076,852,645983
85784,Repurposed Bearing,0.04979,412,246701
85785,Chewed Reservoir,0.04372,368,230625
85786,Bent Board,0.27806,858,850436
85787,Chewed Circuits,0.08144,356,330403
85788,Sparking Cylinders,0.05692,370,265554
85789,Extraordinary Regulator,0.50943,1408,1462405
85790,Bent Pump,0.13997,744,485201
85791,High-tech Gyroscope,0.89205,1991,2474402
85792,Well-preserved Pneumatics,0.84017,2636,2337181
85793,Chewed Belt,0.17146,814,568488
85794,Bent Reservoir,0.27009,1043,829357
85795,Damaged Belting,0.20472,996,656475
85796,Bent Seal,0.02602,405,183829
85797,Pitted Belting,0.00719,306,134024
85798,Humming Board,0.0739,483,310447
85799,Sparking Compressor,0.01582,359,156841
85800,Repurposed Inlet,0.01884,204,164826
85801,Chewed Reservoir,0.05561,374,262074
85802,Humming Circuits,0.04352,479,230100
85803,Bent Crank,0.00591,427,130621
85804,Crusty Heat Pipes,0.04276,205,228092
85805,Bent Belt,0.06144,319,277503
85806,Experimental Torquer,0.77674,2762,2169412
85807,Bent Plug,0.04858,367,243503
85808,Damaged Thruster,0.06512,432,287236
85809,Tarnished Display,0.18021,829,591641
85810,Damaged Belting,0.14786,723,506078
85811,Advanced Regulator,0.4751,2661,1371615
85812,Repurposed Ballute,0.01055,201,142903
85813,Sparking Cylinders,0.1972,1079,636584
85814,Chewed Tank,0.05858,209,269945
85815,Weathered Pump,0.0722,433,305962
85816,Corroded Bearing,0.20672,915,661761
85817,Crusty Radiator,0.15401,651,522350
85818,Buzzing Crank,0.16472,699,550672
85819,Fused Circuits,0.15453,928,523713
85820,Water-stained Bearing,0.00546,255,129432
85821,Bent Pistons,0.22939,691,721712
85822,Advanced Processor,0.60743,2684,1721598
85823,Blackened Connector,0.02146,379,171766
85824,Odd Bearing,0.15473,1004,524248
85825,Crusty Booster,0.27131,616,832601
85826,Damaged Cog,0.06217,345,279445
85827,Odd Heat Pipes,0.04707,229,239490
85828,Advanced Regulator,0.46954,2563,1356897
85829,Bent Cylinders,0.08404,250,337280
85830,Chewed Sprockets,0.03983,481,220352
85831,Tarnished Actuator,0.05484,409,260046
85832,Buzzing Pinion,0.0688,214,296982
85833,Oily Heat Pipes,0.21312,664,678688
85834,Greasy Sensor,0.07584,204,315587
85835,Humming Valves,0.2347,850,735752
85836,Tarnished Plug,0.02367,332,177618
85837,Damaged Cylinders,0.1719,855,569657
85838,Bent Display,0.06653,456,290968
85839,Odd Compressor,0.20466,751,656311
85840,Greasy Plating,0.0212,381,171062
85841,Chewed Cylinders,0.04032,418,221645
85842,Chewed Heat Pipes,0.0727,412,307284
85843,Intact Regulator,0.60957,1561,1727275
85844,Buzzing Connector,0.05697,259,265679
85845,Experimental Pneumatics,0.45016,2614,1305631
85846,Dirty Seal,0.03233,207,200507
85847,Crusty Valves,0.02665,369,185495
85848,Repurposed Seal,0.06291,218,281398
85849,Weathered Circuits,0.0013,369,118436
85850,Intricate Hydraulics,0.44714,1579,1297651
85851,Experimental Regulator,0.71781,2740,2013543
85852,Unusual Pistons,0.02891,370,191471
85853,Crusty Seal,0.19828,1091,639449
85854,Water-stained Pistons,0.00792,472,135959
85855,Bent Pump,0.30989,1035,934648
85856,Corroded Gear,0.02937,466,192672
85857,Odd Pump,0.20909,1032,668026
85858,Well-preserved Pneumatics,0.53917,2922,1541074
85859,High-tech Accelerometer,0.58029,2855,1649816
85860,Crusty Display,0.00446,377,126797
85861,Humming Gear,0.05252,337,253908
85862,Humming Circuits,0.17278,1090,571999
85863,Experimental Accelerometer,0.71983,2034,2018888
85864,Buzzing Display,0.00433,322,126455
85865,Bent Storage Unit,0.07813,219,321653
85866,Damaged Thruster,0.0451,217,234275
85867,Greasy Connector,0.24894,723,773415
85868,Experimental Hydraulics,0.55601,1657,1585617
85869,Blackened Board,0.17503,792,577938
85870,Crusty Pinion,0.03726,411,213538
85871,Tarnished Chip,0.04109,261,223686
85872,Experimental Gyroscope,0.648,2947,1828908
85873,Humming Pump,0.26849,710,825129
85874,Corroded Connector,0.07943,378,325080
85875,Crusty Casing,0.25202,692,781587
85876,Rusty Crank,0.00708,282,133716
85877,Intricate Gyroscope,0.67013,2788,1887439
85878,Weathered Crank,0.08682,485,344635
85879,Chewed Display,0.00805,413,136279
85880,Humming Heat Pipes,0.03279,340,201731
85881,Unusual Display,0.05876,238,270415
85882,Dirty Plating,0.15537,1000,525930
85883,Sparking Casing,0.0608,422,275799
85884,Damaged Plug,0.06374,327,283599
85885,Corroded Seal,0.05099,299,249855
85886,Pitted Pinion,0.28439,632,867194
85887,Extraordinary Pneumatics,0.96466,2201,2666460
85888,Weathered Belt,0.03549,261,208874
85889,Sparking Crank,0.15142,774,515482
85890,Repurposed Circuits,0.02146,484,171770
85891,Rusty Heat Pipes,0.00969,280,140632
85892,Intricate Accelerometer,0.5455,2302,1557813
85893,Blackened Plug,0.04186,276,225725
85894,Extraordinary Regulator,0.9747,1984,2693014
85895,Corroded Belting,0.29409,1017,892853
85896,Advanced Torquer,0.87317,2883,2424478
85897,Corroded Crank,0.00469,405,127403
85898,Fused Crank,0.23092,1081,725774
85899,Pitted Sensor,0.0459,299,236395
85900,Humming Pump,0.00651,279,132214
85901,Chewed Pistons,0.0044,325,126640
85902,Humming Connector,0.06393,200,284078
85903,Oily Thruster,0.30755,658,928439
85904,Humming Plating,0.02453,290,179892
85905,Oily Display,0.23857,640,745994
85906,Tarnished Cylinders,0.02704,364,186513
85907,Rusty Connector,0.02171,418,172432
85908,Dirty Casing,0.01956,403,166732
85909,Humming Bearing,0.04306,387,228885
85910,Corroded Reservoir,0.21724,874,689591
85911,Humming Bearing,0.1936,939,627051
85912,Damaged Actuator,0.0326,294,201223
85913,Dirty Pinion,0.04758,226,240853
85914,Dirty Thruster,0.24228,797,755806
85915,Rusty Plating,0.02545,219,182312
85916,Buzzing Display,0.17232,958,570776
85917,Damaged Cog,0.17635,1087,581420
85918,Bent Pinion,0.03325,345,202931
85919,Fused Sensor,0.0269,300,186152
85920,Repurposed Casing,0.20775,1015,664480
85921,Bent Sprockets,0.14734,988,504712
85922,Chewed Radiator,0.00921,356,139368
85923,Damaged Plug,0.24592,853,765445
85924,Pitted Reservoir,0.25916,749,800472
85925,Sparking Casing,0.0286,317,190634
85926,High-tech Hydraulics,0.8073,1856,2250251
85927,Dirty Inlet,0.27649,1017,846303
85928,Dirty Storage Unit,0.32042,822,962493
85929,Intact Accelerometer,0.5528,1520,1577106
85930,Weathered Crank,0.0823,209,332684
85931,Oily Tank,0.30795,727,929500
85932,Greasy Chip,0.00454,212,126997
85933,Buzzing Pinion,0.03443,302,206055
85934,Advanced Accelerometer,0.52116,2139,1493430
85935,Unusual Casing,0.00515,461,128627
85936,Water-stained Connector,0.06513,489,287251
85937,Blackened Sensor,0.05855,296,269860
85938,Buzzing Circuits,0.18397,1036,601578
85939,Intact Processor,0.91406,1805,2532608
85940,Rusty Reservoir,0.08336,490,335483
85941,Oily Cylinders,0.02574,218,183078
85942,Advanced Hydraulics,0.97745,2388,2700270
85943,Repurposed Reservoir,0.0564,448,264176
85944,Well-preserved Torquer,0.98995,2796,2733347
85945,Water-stained Display,0.13072,924,460734
85946,High-tech Gyroscope,0.46498,2851,1344834
85947,Corroded Valves,0.08212,352,332206
85948,Odd Plug,0.15014,766,512097
85949,Dirty Display,0.07478,341,312797
85950,Pitted Pump,0.07939,411,324991
85951,Damaged Ballute,0.00022,413,115585
85952,Blackened Booster,0.07458,344,312253
85953,Odd Pump,0.08689,226,344812
85954,Pitted Connector,0.27405,968,839832
85955,Odd Pump,0.02042,205,169001
85956,Experimental Gyroscope,0.9858,1709,2722360
85957,Buzzing Casing,0.30037,1053,909454
85958,Well-preserved Torquer,0.50932,2323,1462103
85959,Odd Crank,0.06993,379,299962
85960,Rusty Cylinders,0.0321,447,199905
85961,Water-stained Pinion,0.02721,493,186979
85962,Rusty Circuits,0.06606,236,289717
85963,Repurposed Chip,0.21025,634,671083
85964,Bent Gear,0.15321,952,520239
85965,Repurposed Circuits,0.08334,464,335420
85966,Buzzing Sensor,0.15661,952,529224
85967,Extraordinary Gyroscope,0.5505,1830,1571039
85968,Rusty Thruster,0.17563,762,579519
85969,Damaged Casing,0.06704,394,292317
85970,Corroded Heat Pipes,0.02244,274,174350
85971,Tarnished Casing,0.04851,378,243294
85972,Fused Heat Pipes,0.00291,336,122692
85973,Corroded Connector,0.02461,469,180096
85974,Rusty Gear,0.07848,249,322584
85975,Sparking Crank,0.13428,726,470157
85976,Corroded Cylinders,0.03288,337,201953
85977,Rusty Seal,0.01652,429,158687
85978,Tarnished Bearing,0.01491,480,154440
85979,Pitted Belt,0.02929,205,192476
85980,Corroded Inlet,0.03493,257,207378
85981,Sparking Heat Pipes,0.14383,784,495424
85982,Fused Sprockets,0.14824,831,507089
85983,Extraordinary Gyroscope,0.43675,1999,1270183
85984,Chewed Belting,0.01766,276,161718
85985,High-tech Regulator,0.76187,2580,2130102
85986,Rusty Casing,0.07353,288,309488
85987,Dirty Seal,0.3194,966,959778
85988,Greasy Cylinders,0.14593,906,500977
85989,Extraordinary Regulator,0.96972,1815,2679834
85990,Weathered Belt,0.07703,303,318729
85991,High-tech Gyroscope,0.63174,1976,1785899
85992,Corroded Reservoir,0.28434,757,867068
85993,Rusty Booster,0.05096,461,249788
85994,Unusual Plating,0.13834,840,480887
85995,Dirty Radiator,0.18702,702,609662
85996,Unusual Circuits,0.30312,939,916730
85997,Pitted Ballute,0.02451,473,179819
85998,Tarnished Cylinders,0.06794,359,294704
85999,Fused Actuator,0.13807,600,480187
86000,Rusty Booster,0.19072,855,619431
86001,Greasy Radiator,0.17515,689,578246
86002,Crusty Pistons,0.18583,740,606515
86003,Chewed Plug,0.22099,915,699496
86004,Humming Casing,0.15068,799,513529
86005,Damaged Plating,0.00571,499,130115
86006,Corroded Heat Pipes,0.04069,245,222631
86007,Oily Heat Pipes,0.16158,853,542374
86008,Water-stained Pistons,0.04162,304,225079
86009,Fused Belt,0.29125,860,885345
86010,Experimental Hydraulics,0.44395,2994,1289205
86011,Fused Seal,0.32433,965,972819
86012,Odd Heat Pipes,0.18624,1004,607599
86013,Damaged Connector,0.24188,890,754746
86014,Intact Pneumatics,0.83773,2003,2330747
86015,Repurposed Plug,0.04115,353,223845
86016,Odd Connector,0.0424,451,227143
86017,Extraordinary Regulator,0.45501,2956,1318457
86018,Intricate Hydraulics,0.56371,1611,1605976
86019,Humming Tank,0.05015,485,247645
86020,Pitted Radiator,0.28447,767,867393
86021,Dirty Belt,0.27357,1005,838571
86022,Fused Cylinders,0.04579,255,236123
86023,Repurposed Cylinders,0.16049,910,539489
86024,Odd Heat Pipes,0.0505,305,248579
86025,Well-preserved Torquer,0.58674,2164,1666879
86026,Advanced Accelerometer,0.91501,1800,2535144
86027,Rusty Tank,0.1941,919,628383
86028,Crusty Cylinders,0.06327,271,282354
86029,Intact Regulator,0.5448,1714,1555960
86030,Buzzing Cylinders,0.08611,488,342763
86031,High-tech Processor,0.96286,2991,2661702
86032,Humming Compressor,0.07057,229,301656
86033,Tarnished Plating,0.28119,839,858732
86034,Greasy Circuits,0.25841,928,798470
86035,Blackened Storage Unit,0.06388,318,283956
86036,Water-stained Tank,0.06726,373,292907
86037,Advanced Hydraulics,0.81164,2330,2261718
86038,Advanced Regulator,0.81076,1677,2259392
86039,Bent Plating,0.05367,353,256952
86040,Sparking Ballute,0.04083,497,222988
86041,Chewed Actuator,0.07628,244,316742
86042,Corroded Compressor,0.07195,234,305300
86043,Advanced Gyroscope,0.61754,1595,1748342
86044,Dirty Circuits,0.05177,462,251935
86045,Tarnished Gear,0.13891,712,482414
86046,Bent Crank,0.14187,1018,490241
86047,Bent Pump,0.0497,482,246458
86048,Oily Casing,0.17835,920,586725
86049,Greasy Display,0.07278,405,307490
86050,High-tech Processor,0.88257,1870,2449341
86051,Odd Pinion,0.068,432,294862
86052,Well-preserved Hydraulics,0.98467,2637,2719390
86053,Advanced Gyroscope,0.6406,2687,1809344
86054,Advanced Regulator,0.65459,2386,1846345
86055,High-tech Processor,0.81846,2672,2279765
86056,Fused Booster,0.05552,210,261855
86057,Crusty Heat Pipes,0.06101,391,276379
86058,Water-stained Board,0.14923,776,509706
86059,Weathered Display,0.05811,277,268688
86060,Humming Inlet,0.06516,291,287343
86061,Bent Ballute,0.0095,324,140121
86062,High-tech Regulator,0.92009,2843,2548578
86063,Intact Hydraulics,0.44194,2339,1283896
86064,Unusual Plating,0.29001,1070,882053
86065,Rusty Display,0.05634,292,264022
86066,Pitted Sprockets,0.32436,940,972910
86067,Sparking Booster,0.01889,202,164969
86068,Humming Bearing,0.07626,486,316690
86069,Fused Display,0.05817,388,268861
86070,Rusty Booster,0.03011,383,194630
86071,Rusty Sprockets,0.07517,201,313828
86072,Oily Casing,0.07108,351,303014
86073,Damaged Cylinders,0.00505,310,128349
86074,Buzzing Belt,0.04924,466,245224
86075,Odd Board,0.30522,774,922297
86076,Unusual Heat Pipes,0.02688,344,186087
86077,Odd Inlet,0.18704,1079,609716
86078,Bent Connector,0.06147,293,277575
86079,Chewed Display,0.2636,1018,812192
86080,Dirty Board,0.27906,660,853098
86081,Weathered Booster,0.19749,656,637343
86082,Well-preserved Pneumatics,0.75551,1808,2113255
86083,Greasy Sensor,0.03253,433,201029
86084,Tarnished Valves,0.26951,703,827835
86085,Weathered Pistons,0.02071,500,169789
86086,Odd Seal,0.31778,701,955501
86087,Humming Plating,0.04701,290,239348
86088,Blackened Compressor,0.32562,1031,976246
86089,Damaged Storage Unit,0.18073,606,593022
86090,Weathered Reservoir,0.07807,274,321483
86091,Pitted Radiator,0.07112,439,303104
86092,Corroded Connector,0.30683,643,926534
86093,Unusual Belt,0.02551,202,182472
86094,Bent Reservoir,0.02034,234,168808
86095,Weathered Connector,0.00067,447,116784
86096,Tarnished Bearing,0.23985,602,749381
86097,Odd Cylinders,0.02876,269,191072
